ds,y,kc_centavos_lb,trm
2016-10-07,1434696.14816,148.0,2924.8
2016-10-10,1468325.3830591498,152.85,2913.96
2016-10-11,1451863.4359151998,150.8,2913.96
2016-10-12,1465087.857252525,152.1,2919.51
2016-10-13,1469749.0164241495,152.7,2919.18
2016-10-14,1497396.1251843001,155.4,2930.78
2016-10-17,1503335.4954741749,157.1,2915.67
2016-10-18,1516593.1307896874,158.75,2915.67
2016-10-19,1504319.564814137,157.85,2905.93
2016-10-20,1492914.885050875,155.9,2914.15
2016-10-21,1504716.4859768248,156.1,2934.03
2016-10-24,1524562.4531706248,157.9,2944.25
2016-10-25,1570383.7161746249,164.5,2929.83
2016-10-26,1570068.5188974496,163.7,2941.34
2016-10-27,1591782.6645445998,164.8,2965.18
2016-10-28,1598273.0410226253,165.5,2966.61
2016-10-31,1587798.158366475,164.15,2967.66
2016-11-01,1582014.3612205624,161.45,2998.55
2016-11-02,1608949.7869533,162.9,3026.68
2016-11-03,1655535.0031470251,165.65,3070.54
2016-11-04,1704088.6198193,171.35,3071.12
2016-11-07,1729073.104286,174.35,3070.4
2016-11-08,1702419.9098719999,171.2,3070.4
2016-11-09,1676332.8728971,173.8,2984.78
2016-11-10,1624036.84488045,165.65,3012.12
2016-11-11,1649698.3295683,163.1,3100.12
2016-11-14,1669774.9275718497,165.45,3100.12
2016-11-15,1668493.4425928998,165.3,3100.12
2016-11-16,1674085.0974605996,164.4,3124.91
2016-11-17,1664895.0576952372,162.95,3131.11
2016-11-18,1659964.1233078751,162.1,3135.65
2016-11-21,1685163.6243631744,163.3,3163.49
2016-11-22,1662599.1044222997,161.85,3144.72
2016-11-23,1624069.0157978,157.7,3139.76
2016-11-25,1628799.81615945,155.4,3187.97
2016-11-28,1630867.5237458998,156.65,3170.64
2016-11-29,1585065.8653252497,153.05,3142.2
2016-11-30,1575243.0265918502,150.6,3165.09
2016-12-01,1487213.062566,144.9,3085.6
2016-12-02,1486504.0898433,145.8,3068.34
2016-12-05,1472001.2947969998,144.5,3061.04
2016-12-06,1445428.3485509998,142.0,3049.47
2016-12-07,1426819.5892992248,141.7,3015.47
2016-12-08,1412159.12809785,141.4,2989.71
2016-12-09,1395269.2435435874,139.35,2989.71
2016-12-12,1423307.08124,142.0,3002.8
2016-12-13,1421395.2816241747,142.85,2984.02
2016-12-14,1431255.2971402125,144.15,2982.29
2016-12-15,1406815.5095147998,142.2,2964.56
2016-12-16,1425923.5559474123,142.45,3000.47
2016-12-19,1439236.8386274998,144.25,2997.2
2016-12-20,1446587.9896940999,143.85,3019.44
2016-12-21,1437318.193666575,144.55,2988.06
2016-12-22,1392943.8806398497,139.1,2989.14
2016-12-23,1371798.2968454873,136.15,2996.03
2016-12-27,1355956.270933,134.2,2996.6
2016-12-28,1348468.0448621248,133.5,2992.81
2016-12-29,1376820.1166923495,135.45,3019.72
2016-12-30,1381383.4913217626,137.05,3000.71
2017-01-03,1384277.73988185,137.4,3000.71
2017-01-04,1411359.4407737001,141.8,2981.06
2017-01-05,1419861.5357575,143.75,2965.36
2017-01-06,1400941.4262904497,142.85,2941.08
2017-01-09,1401288.27915505,144.2,2919.01
2017-01-10,1429442.7508946748,147.7,2919.01
2017-01-11,1454989.6752599997,149.0,2949.6
2017-01-12,1475308.775952,149.6,2980.8
2017-01-13,1447837.521461925,149.3,2930.19
2017-01-17,1455543.0459031002,149.9,2935.96
2017-01-18,1444353.4419775999,149.2,2924.77
2017-01-19,1461732.8775596248,150.75,2934.58
2017-01-20,1483393.9111551996,153.2,2938.24
2017-01-23,1495929.78281835,155.4,2927.91
2017-01-24,1461581.6144477623,152.35,2908.53
2017-01-25,1477824.657982475,152.9,2932.01
2017-01-26,1463868.5577143373,151.45,2927.53
2017-01-27,1476152.1753792,152.4,2936.72
2017-01-30,1462766.1843315125,151.15,2930.17
2017-01-31,1453057.6096748249,149.55,2936.66
2017-02-01,1450585.6298958748,150.15,2921.9
2017-02-02,1429862.05032825,148.5,2906.78
2017-02-03,1419359.5437834996,148.7,2882.2
2017-02-06,1389438.3033547502,146.55,2855.8
2017-02-07,1376760.2488583624,145.05,2853.99
2017-02-08,1385378.6003442002,145.3,2867.76
2017-02-09,1409296.2361235996,147.6,2879.49
2017-02-10,1405383.3401367376,148.15,2862.63
2017-02-13,1387579.750823475,146.55,2851.98
2017-02-14,1394249.051504925,145.95,2875.46
2017-02-15,1398359.8713859497,146.95,2867.64
2017-02-16,1413943.3766678,148.4,2876.03
2017-02-17,1422884.7421865999,149.55,2875.68
2017-02-21,1454707.4797663374,151.85,2902.81
2017-02-22,1447043.1555392998,150.9,2902.68
2017-02-23,1434916.3965874375,149.95,2893.55
2017-02-24,1394785.4644865624,146.25,2871.67
2017-02-27,1361032.0006282998,141.1,2886.52
2017-02-28,1377601.45606655,142.6,2896.27
2017-03-01,1406191.8335399001,144.8,2919.17
2017-03-02,1410537.9566471872,144.35,2935.75
2017-03-03,1414058.9841848249,143.3,2960.91
2017-03-06,1406769.051281962,141.45,2977.43
2017-03-07,1395553.5857859747,140.7,2966.67
2017-03-08,1406868.80069175,141.75,2972.44
2017-03-09,1403472.5174431498,140.45,2987.88
2017-03-10,1418697.9938148872,141.35,3004.43
2017-03-13,1415768.5223166374,142.35,2980.83
2017-03-14,1410083.253772187,141.25,2987.93
2017-03-15,1411816.758879175,140.9,2997.73
2017-03-16,1404491.7091354872,141.45,2972.61
2017-03-17,1386340.33826145,142.05,2923.96
2017-03-20,1406605.1074714374,145.25,2912.53
2017-03-21,1402591.9687910625,144.75,2912.53
2017-03-22,1374487.3669337248,141.7,2904.87
2017-03-23,1379893.18060275,140.5,2936.82
2017-03-24,1349231.5736625,137.6,2921.25
2017-03-27,1352175.7003721998,139.2,2899.94
2017-03-28,1355678.9793409498,138.85,2913.48
2017-03-29,1358596.8187129248,139.3,2911.99
2017-03-30,1347413.55031415,139.3,2888.02
2017-03-31,1343783.7702497998,139.3,2880.24
2017-04-03,1334740.1227639874,137.85,2885.57
2017-04-04,1325300.2651054373,137.75,2866.87
2017-04-05,1322874.6140379,137.3,2869.32
2017-04-06,1321038.0319228123,137.75,2857.65
2017-04-07,1355495.2848909998,142.4,2853.1
2017-04-10,1355854.2521425,142.15,2858.0
2017-04-11,1362160.8762993,142.4,2867.13
2017-04-12,1348629.8777489997,140.6,2868.6
2017-04-13,1355632.3778078123,141.25,2872.55
2017-04-17,1373443.606129375,143.5,2872.55
2017-04-18,1381128.1246756124,145.55,2854.89
2017-04-19,1334587.757342125,140.65,2837.9
2017-04-20,1293339.3970595999,134.3,2856.48
2017-04-21,1285420.8622340248,132.9,2863.39
2017-04-24,1279983.8835055248,131.9,2868.89
2017-04-25,1285319.7831628001,132.4,2871.98
2017-04-26,1283888.541103025,130.7,2899.13
2017-04-27,1287021.785627875,129.5,2928.07
2017-04-28,1325804.05246685,133.4,2944.31
2017-05-01,1347300.9397024373,135.85,2947.85
2017-05-02,1350550.3842359374,136.25,2947.85
2017-05-03,1359228.1433413373,137.45,2945.53
2017-05-04,1331952.9787771625,134.95,2930.17
2017-05-05,1355027.8172661997,135.7,2967.44
2017-05-08,1362237.67974855,136.9,2961.78
2017-05-09,1346807.2880814748,135.15,2959.26
2017-05-10,1362704.6844031499,136.65,2967.24
2017-05-11,1334982.1156340626,134.25,2949.35
2017-05-12,1333657.5978506,134.95,2933.92
2017-05-15,1314669.6921848874,133.45,2918.69
2017-05-16,1283091.0763114123,131.45,2883.87
2017-05-17,1301710.6258001998,134.4,2873.22
2017-05-18,1272978.7558152499,129.65,2893.4
2017-05-19,1309828.4996103998,132.1,2932.16
2017-05-22,1278805.4562442498,130.6,2889.45
2017-05-23,1278522.4657095,130.25,2895.12
2017-05-24,1269105.8047870125,128.55,2904.61
2017-05-25,1275407.6600751749,129.3,2905.29
2017-05-26,1293449.4296437996,131.2,2911.66
2017-05-30,1301479.4686374248,132.1,2913.47
2017-05-31,1282452.0548034247,129.35,2920.42
2017-06-01,1269424.8808175,127.7,2921.0
2017-06-02,1241285.9420036625,125.55,2895.73
2017-06-05,1263986.8659175998,128.45,2894.72
2017-06-06,1241337.3812998126,125.55,2895.85
2017-06-07,1242036.390518,125.75,2893.76
2017-06-08,1252568.8661158748,126.35,2907.1
2017-06-09,1278165.391675425,128.85,2919.82
2017-06-12,1285703.7508051,129.8,2919.58
2017-06-13,1280657.0890244998,128.65,2929.2
2017-06-14,1275100.5578870624,127.75,2933.13
2017-06-15,1273875.5607840626,128.05,2924.75
2017-06-16,1269447.1709035872,125.95,2953.83
2017-06-19,1278125.9317331999,126.6,2961.68
2017-06-20,1261802.4843292,124.6,2961.68
2017-06-21,1269420.2965857876,122.05,3029.53
2017-06-22,1232923.67642125,116.5,3053.9
2017-06-23,1280007.85599225,123.0,3035.83
2017-06-26,1281848.9065964997,124.5,3010.68
2017-06-27,1288486.3119381,125.3,3010.68
2017-06-28,1287231.4091648,124.4,3025.28
2017-06-29,1302781.9223083497,126.35,3023.64
2017-06-30,1303638.8801485498,125.7,3038.26
2017-07-03,1325673.310233525,127.7,3050.43
2017-07-05,1345007.79732,130.0,3050.43
2017-07-06,1345553.3388063249,129.1,3068.93
2017-07-07,1350544.1244930248,128.9,3084.19
2017-07-10,1351691.9020247497,128.6,3092.65
2017-07-11,1326255.5117946747,126.9,3067.33
2017-07-12,1332346.2457821995,127.6,3067.73
2017-07-13,1355926.0676389998,131.2,3052.3
2017-07-14,1373029.9505229995,133.7,3043.6
2017-07-17,1360936.83269445,133.55,3019.56
2017-07-18,1377187.3678034998,134.9,3030.6
2017-07-19,1376781.0783837,135.8,3013.26
2017-07-20,1368655.6537499998,135.0,3010.0
2017-07-21,1381512.7220125,136.55,3010.0
2017-07-24,1348678.1134567126,132.55,3010.77
2017-07-25,1338208.2035965498,130.6,3023.67
2017-07-26,1374512.888166,134.8,3026.55
2017-07-27,1383953.5367319747,135.95,3026.22
2017-07-28,1389030.4183412248,137.85,3002.94
2017-07-31,1397019.9570875622,139.25,2995.23
2017-08-01,1386555.7392806625,137.85,2997.59
2017-08-02,1395677.8478143874,140.35,2973.03
2017-08-03,1390523.0921373,140.2,2964.66
2017-08-04,1385369.376765275,140.15,2954.54
2017-08-07,1410250.7690671124,142.05,2974.39
2017-08-08,1445086.954876675,146.3,2974.39
2017-08-09,1453677.6866075748,146.15,2994.62
2017-08-10,1427260.1853619998,142.0,3011.14
2017-08-11,1434807.1301086873,143.85,2994.85
2017-08-14,1402526.3193411247,140.5,2984.99
2017-08-15,1353390.581025175,135.55,2966.54
2017-08-16,1348505.8403162498,134.5,2974.7
2017-08-17,1325125.99953965,132.05,2967.32
2017-08-18,1327927.644414525,131.7,2980.03
2017-08-21,1321536.1961253374,130.15,2994.39
2017-08-22,1312871.7377679748,129.1,2994.39
2017-08-23,1306264.6900437747,128.7,2986.83
2017-08-24,1299701.6217327998,127.9,2986.88
2017-08-25,1322328.2430633,131.4,2972.98
2017-08-28,1304568.57942565,131.35,2933.96
2017-08-29,1282856.2236543624,128.65,2934.23
2017-08-30,1281885.5859617498,128.2,2940.35
2017-08-31,1289772.3976834123,129.35,2937.09
2017-09-01,1292165.5760762373,129.05,2948.09
2017-09-04,1286897.1377909624,129.05,2936.07
2017-09-05,1277187.7598258625,127.85,2936.07
2017-09-06,1272118.2953850247,127.9,2923.49
2017-09-07,1280438.955654375,129.15,2919.5
2017-09-08,1287398.24929485,130.65,2907.96
2017-09-11,1297545.4358563125,131.85,2909.15
2017-09-12,1326360.8595613749,135.05,2916.1
2017-09-13,1352067.5017562625,137.85,2923.03
2017-09-14,1344214.7624366998,137.65,2909.52
2017-09-15,1372610.1137132999,141.4,2905.98
2017-09-18,1360375.4882163873,140.35,2897.83
2017-09-19,1324196.7935462748,135.35,2906.06
2017-09-20,1333136.82802575,136.55,2904.6
2017-09-21,1315537.2638924997,135.0,2893.18
2017-09-22,1320569.3696695499,134.45,2913.96
2017-09-25,1291391.8013044123,131.55,2900.73
2017-09-26,1307646.8806864375,132.25,2924.57
2017-09-27,1286966.3394348747,129.35,2930.7
2017-09-28,1284451.8738727497,128.5,2940.66
2017-09-29,1280983.7406804627,128.05,2941.07
2017-10-02,1272188.4381260998,127.2,2936.67
2017-10-03,1263449.3919625871,125.45,2949.33
2017-10-04,1262926.5470391626,125.15,2953.81
2017-10-05,1276052.6519696997,127.2,2945.59
2017-10-06,1290505.18168,130.0,2926.82
2017-10-09,1304984.7965248874,130.95,2942.19
2017-10-10,1305390.19720725,131.0,2942.19
2017-10-11,1273440.8937711997,126.8,2947.06
2017-10-12,1272677.3553256122,126.35,2953.77
2017-10-13,1271732.2926028871,126.45,2949.69
2017-10-16,1242310.7761453127,123.75,2932.05
2017-10-17,1245542.8041808126,124.15,2932.05
2017-10-18,1251950.9552222749,124.3,2944.27
2017-10-19,1268919.3917650247,126.85,2935.66
2017-10-20,1250096.9221619999,125.25,2921.92
2017-10-23,1249119.6995450247,124.35,2936.66
2017-10-24,1244469.7067736997,123.2,2947.69
2017-10-25,1261832.3789764,124.1,2971.36
2017-10-26,1273196.2264214875,124.55,2989.39
2017-10-27,1298460.773412,126.6,3008.8
2017-10-30,1293107.776926625,125.9,3009.85
2017-10-31,1287151.8003365996,125.1,3011.44
2017-11-01,1281005.7786131373,122.95,3039.19
2017-11-02,1309629.1137775998,126.4,3038.56
2017-11-03,1295825.4836507747,123.95,3054.38
2017-11-06,1309803.0844754626,125.55,3055.57
2017-11-07,1302645.6905712248,124.7,3055.57
2017-11-08,1299198.8388513748,125.75,3026.94
2017-11-09,1300672.8670738,126.4,3017.78
2017-11-10,1309255.4086413998,127.55,3015.52
2017-11-13,1305049.8534831996,127.6,3004.88
2017-11-14,1300495.4282330999,127.05,3004.88
2017-11-15,1303117.0548618748,126.75,3016.7
2017-11-16,1305801.9265269,126.7,3023.88
2017-11-17,1278206.9900990499,123.8,3015.79
2017-11-20,1265418.1245120252,122.9,3003.19
2017-11-21,1276727.35938605,123.85,3011.32
2017-11-22,1278170.7971280876,124.55,3001.07
2017-11-24,1272414.6321381,124.8,2982.73
2017-11-27,1280208.9206431797,126.08,2976.39
2017-11-28,1303882.05634841,128.41,2986.84
2017-11-29,1334111.93255406,131.16,3003.94
2017-11-30,1309386.0582806848,128.06,3006.09
2017-12-01,1321707.39451355,129.55,3006.04
2017-12-04,1312886.924844,128.5,3005.76
2017-12-05,1298453.18400765,127.4,2993.49
2017-12-06,1289036.720123075,126.1,2996.53
2017-12-07,1267052.993542325,122.9,3007.07
2017-12-08,1268397.9908676997,122.6,3016.18
2017-12-11,1246787.0159249997,120.0,3016.18
2017-12-12,1233007.6324845122,118.45,3013.99
2017-12-13,1253231.3268681248,120.1,3029.75
2017-12-14,1248961.6613603248,120.3,3015.41
2017-12-15,1245912.8909844374,120.75,2999.07
2017-12-18,1254387.605965725,121.9,2996.61
2017-12-19,1244358.5787689374,121.75,2975.59
2017-12-20,1254344.6117420625,123.15,2972.05
2017-12-21,1244338.4616114374,122.25,2965.77
2017-12-22,1228310.7350448,120.4,2963.58
2017-12-26,1242407.2847636996,122.2,2962.14
2017-12-27,1261233.25695675,124.5,2962.26
2017-12-28,1267679.4390711,124.8,2971.63
2017-12-29,1284468.9321199998,126.2,2984.0
2018-01-02,1317361.8625199997,130.2,2984.0
2018-01-03,1285384.6320600999,128.6,2940.94
2018-01-04,1278899.76988785,129.55,2908.68
2018-01-05,1260074.4590808,128.45,2885.76
2018-01-08,1239201.3263597002,125.15,2898.32
2018-01-09,1239201.3263597002,125.15,2898.32
2018-01-10,1236426.0225601622,123.95,2914.37
2018-01-11,1219324.1527697998,122.8,2895.69
2018-01-12,1202390.1785713122,122.25,2865.79
2018-01-16,1184057.687141175,120.45,2855.86
2018-01-17,1210048.106644575,123.1,2868.03
2018-01-18,1187203.6964158248,121.1,2851.13
2018-01-19,1182430.1966984374,121.25,2836.85
2018-01-22,1198857.0958959374,122.55,2851.75
2018-01-23,1187302.2071047497,120.95,2854.2
2018-01-24,1201300.8827187498,122.5,2858.5
2018-01-25,1194282.4322342374,123.65,2820.53
2018-01-26,1189950.8637526126,125.15,2783.13
2018-01-29,1197806.8190615997,124.95,2805.12
2018-01-30,1193081.4834017751,122.3,2842.67
2018-01-31,1190171.4346057249,121.85,2844.14
2018-02-01,1182851.85094175,121.4,2835.05
2018-02-02,1163276.4732952,120.4,2806.67
2018-02-05,1169146.01500235,119.8,2832.13
2018-02-06,1197781.7856014997,122.85,2843.6
2018-02-07,1201827.756585225,123.3,2844.83
2018-02-08,1192428.0767482873,122.85,2830.89
2018-02-09,1197971.611650825,121.85,2862.78
2018-02-12,1213580.4232144998,121.4,2908.7
2018-02-13,1222545.2830930625,122.75,2904.29
2018-02-14,1223122.3161982,122.8,2904.71
2018-02-15,1210987.1080401873,121.75,2895.79
2018-02-16,1162702.6244880748,117.95,2851.74
2018-02-20,1165247.2492518,118.2,2853.16
2018-02-21,1159002.8215588625,116.95,2862.01
2018-02-22,1186470.8834835999,119.6,2877.94
2018-02-23,1187368.4019225596,119.76,2877.04
2018-02-26,1186248.3309526849,121.06,2849.59
2018-02-27,1183082.9844048598,120.64,2849.91
2018-02-28,1194790.3182598073,121.81,2855.93
2018-03-01,1216728.0225713248,123.95,2867.94
2018-03-02,1207556.9328927498,122.2,2879.05
2018-03-05,1198871.1572378748,121.1,2879.15
2018-03-06,1191700.0726434374,121.25,2859.09
2018-03-07,1181927.8878103124,120.75,2845.05
2018-03-08,1184128.0338096,120.3,2858.88
2018-03-09,1188110.2389156,120.15,2871.36
2018-03-12,1180746.7654010872,119.45,2866.93
2018-03-13,1191035.9019328002,121.55,2851.84
2018-03-14,1185666.128289225,121.05,2848.38
2018-03-15,1166538.2967700001,118.75,2845.76
2018-03-16,1162794.91263705,118.05,2850.04
2018-03-19,1174009.4453031998,119.35,2852.48
2018-03-20,1170865.1280744,118.95,2852.48
2018-03-21,1176002.2950175498,118.85,2866.92
2018-03-22,1170523.1749777498,119.0,2850.69
2018-03-23,1159299.2506304,117.2,2857.88
2018-03-26,1163159.8034269125,118.15,2849.01
2018-03-27,1156026.5404664623,118.95,2816.33
2018-03-28,1131937.0890052498,117.75,2780.04
2018-03-29,1135177.1101661373,118.15,2780.47
2018-04-02,1121767.9981661998,116.4,2780.47
2018-04-03,1128346.3858303998,116.6,2792.96
2018-04-04,1124708.561658825,116.9,2778.27
2018-04-05,1135093.1224114625,117.55,2791.57
2018-04-06,1132613.1412397998,117.45,2787.36
2018-04-09,1143682.34535555,118.65,2791.88
2018-04-10,1131564.8113604998,117.6,2781.95
2018-04-11,1130012.5191280749,118.15,2767.82
2018-04-12,1114011.5607818998,117.9,2733.24
2018-04-13,1100070.7095947252,117.3,2710.03
2018-04-16,1075428.227828625,114.25,2705.34
2018-04-17,1078568.3604130875,113.55,2726.47
2018-04-18,1088388.19397385,114.9,2725.66
2018-04-19,1075547.4839917498,114.25,2705.64
2018-04-20,1094294.8353019373,115.75,2724.47
2018-04-23,1117246.631193,117.0,2757.96
2018-04-24,1145626.1670768748,118.5,2799.45
2018-04-25,1130131.7334034198,117.24,2785.22
2018-04-26,1153532.807426395,118.42,2820.29
2018-04-27,1174976.4010048348,121.58,2812.83
2018-04-30,1178349.77880279,122.37,2806.28
2018-05-01,1198694.9281824,124.8,2809.92
2018-05-02,1190564.24553,123.75,2809.92
2018-05-03,1204597.9098412872,124.35,2831.99
2018-05-04,1201815.2756802498,122.6,2857.85
2018-05-07,1181246.5775570625,120.75,2843.41
2018-05-08,1161429.9717679997,119.6,2817.2
2018-05-09,1174835.1085625,118.75,2866.0
2018-05-10,1178478.8507608874,119.55,2859.51
2018-05-11,1162005.81300045,119.4,2822.37
2018-05-14,1148689.0869795,117.6,2824.05
2018-05-15,1143630.4968268124,116.95,2824.05
2018-05-16,1173072.3798395249,117.3,2889.87
2018-05-17,1167864.9902378249,117.9,2865.37
2018-05-18,1177162.4707809999,118.0,2886.23
2018-05-21,1210985.7342863497,120.2,2925.67
2018-05-22,1204461.7966024873,120.85,2897.37
2018-05-23,1173573.175807175,119.35,2851.42
2018-05-24,1187906.5265160499,120.55,2863.24
2018-05-25,1186673.2235072,120.4,2863.12
2018-05-29,1195443.5931872497,120.25,2887.16
2018-05-30,1198599.93661815,120.3,2893.82
2018-05-31,1219572.3158201,123.7,2879.32
2018-06-01,1216243.74196325,122.75,2889.32
2018-06-04,1197481.5990307496,121.5,2868.22
2018-06-05,1181278.0526412248,119.45,2868.22
2018-06-06,1170628.7004919373,118.25,2865.37
2018-06-07,1135657.06558535,115.7,2828.42
2018-06-08,1150725.122443875,117.25,2835.78
2018-06-11,1157668.5042394998,117.1,2855.8
2018-06-12,1159635.98980075,117.35,2855.8
2018-06-13,1152294.3806050874,116.35,2857.11
2018-06-14,1148003.6954234748,115.7,2859.17
2018-06-15,1144308.1653234,115.2,2859.78
2018-06-18,1150451.093689425,114.45,2890.06
2018-06-19,1159211.4461273497,114.1,2919.14
2018-06-20,1160595.184137675,113.65,2931.78
2018-06-21,1146103.3267623498,112.6,2916.49
2018-06-22,1167380.343111675,113.85,2944.82
2018-06-25,1159248.2054100747,114.15,2918.22
2018-06-26,1172925.810088065,115.38,2927.67
2018-06-27,1172946.0137769,115.56,2924.1
2018-06-28,1167172.2961536273,114.31,2934.91
2018-06-29,1171788.858894005,114.38,2945.09
2018-07-02,1144053.9836605,111.65,2930.8
2018-07-03,1146073.140003,111.9,2930.8
2018-07-05,1115821.1363019873,109.15,2909.83
2018-07-06,1145864.6738915748,114.1,2885.53
2018-07-09,1146387.786125175,115.05,2867.94
2018-07-10,1149659.2630798002,114.8,2881.09
2018-07-11,1124509.616750025,112.05,2872.62
2018-07-12,1123469.2675951251,111.55,2880.1
2018-07-13,1111113.59330345,109.9,2882.02
2018-07-16,1106434.0448452497,110.3,2861.7
2018-07-17,1100939.497977,109.25,2868.96
2018-07-18,1095790.88905605,108.15,2878.28
2018-07-19,1100430.2417801,108.8,2876.93
2018-07-20,1117764.0458617874,110.65,2883.81
2018-07-23,1125711.1773645375,111.65,2883.81
2018-07-24,1125555.0820012125,110.95,2897.73
2018-07-25,1126199.152089,111.0,2898.36
2018-07-26,1108649.1698595502,109.55,2882.84
2018-07-27,1117103.5361982374,110.45,2886.21
2018-07-30,1122547.60140215,111.4,2880.79
2018-07-31,1108684.7358916998,109.9,2875.72
2018-08-01,1098239.0038235001,108.05,2886.8
2018-08-02,1089691.7306643499,106.7,2892.62
2018-08-03,1102723.2973556248,107.75,2904.9
2018-08-06,1108468.7782059375,108.75,2898.99
2018-08-07,1110815.652689325,109.05,2898.86
2018-08-08,1101229.3255895248,107.85,2898.86
2018-08-09,1103440.101990875,107.65,2908.9
2018-08-10,1102208.807942,107.0,2919.44
2018-08-13,1104251.2712515625,106.25,2940.95
2018-08-14,1110521.5109110374,105.05,2983.93
2018-08-15,1095564.3698625998,102.4,3002.66
2018-08-16,1105777.5696363,101.7,3046.76
2018-08-17,1091741.4926439999,101.2,3019.55
2018-08-20,1060440.256547375,97.25,3024.02
2018-08-21,1066273.719648225,97.95,3024.02
2018-08-22,1041778.2777688,96.4,2990.78
2018-08-23,1039492.7702609999,97.2,2965.45
2018-08-24,1072334.2007378,100.55,2980.64
2018-08-27,1074949.6530526874,101.85,2958.45
2018-08-28,1051299.6212139023,100.01,2934.31
2018-08-29,1065432.4945274997,100.35,2966.0
2018-08-30,1084269.5859970974,101.17,2999.57
2018-08-31,1093408.1120603848,101.06,3027.39
2018-09-04,1105989.6568360748,101.45,3053.14
2018-09-05,1138788.98182665,103.8,3088.47
2018-09-06,1129506.5064783497,102.2,3100.37
2018-09-07,1127663.960866162,102.45,3089.47
2018-09-10,1110459.3433828126,101.25,3070.15
2018-09-11,1103453.5653296374,100.45,3069.49
2018-09-12,1124050.6754930748,102.1,3087.73
2018-09-13,1099931.9218762873,100.65,3055.01
2018-09-14,1079198.92995915,99.7,3019.38
2018-09-17,1061569.0771028749,97.3,3026.05
2018-09-18,1045083.2263665749,95.85,3013.38
2018-09-19,1049924.6490482748,96.7,3007.03
2018-09-20,1079346.7952004375,99.75,3018.63
2018-09-21,1079001.60544605,99.9,3014.18
2018-09-24,1064815.9174289997,98.5,3006.96
2018-09-25,1047939.9095797497,97.1,2991.9
2018-09-26,1056812.62323175,97.75,3001.88
2018-09-27,1069015.00753905,99.3,3000.14
2018-09-28,1091203.8712550246,102.45,2989.58
2018-10-01,1082805.1646818996,102.2,2972.18
2018-10-02,1135622.665246025,107.65,2993.74
2018-10-03,1131387.0087575,106.6,3005.5
2018-10-04,1136984.3115860624,106.95,3012.65
2018-10-05,1159527.6933547996,108.95,3028.16
2018-10-08,1184959.3395182122,111.85,3031.31
2018-10-09,1195819.0303280375,113.15,3031.31
2018-10-10,1195638.026892375,111.9,3057.55
2018-10-11,1216960.9048492499,112.9,3090.3
2018-10-12,1246849.508634675,116.55,3087.34
2018-10-15,1271264.616917075,119.35,3088.78
2018-10-16,1256794.246319425,117.65,3088.78
2018-10-17,1284693.0358766625,122.55,3055.93
2018-10-18,1280666.6749878374,122.05,3056.37
2018-10-19,1294542.6318074246,122.1,3088.47
2018-10-22,1253172.92372855,117.65,3079.88
2018-10-23,1285660.9095269497,121.1,3087.58
2018-10-24,1287794.4636012497,120.25,3110.2
2018-10-25,1311961.521820125,121.15,3149.7
2018-10-26,1306150.507262425,119.65,3167.18
2018-10-29,1266206.2871851248,114.25,3185.26
2018-10-30,1251313.2551084,112.4,3188.69
2018-10-31,1259356.6237856997,112.7,3202.44
2018-11-01,1311456.3193682502,117.8,3219.85
2018-11-02,1320649.1989597501,120.05,3193.8
2018-11-05,1288105.8579089248,117.1,3177.57
2018-11-06,1254392.6862369375,113.25,3177.57
2018-11-07,1265734.291822,115.6,3154.55
2018-11-08,1269083.0613759374,116.65,3140.25
2018-11-09,1246889.9482549124,113.85,3145.39
2018-11-12,1226984.3846709623,110.15,3176.89
2018-11-13,1218667.3303331998,109.2,3176.89
2018-11-14,1256855.4603495,112.65,3197.2
2018-11-15,1232982.6086696247,110.05,3194.7
2018-11-16,1256843.2632893499,112.6,3198.29
2018-11-19,1244950.3924732874,112.35,3173.59
2018-11-20,1232105.9732180375,110.65,3178.81
2018-11-21,1233176.940411075,110.3,3189.51
2018-11-23,1208040.982015725,107.15,3196.26
2018-11-26,1217173.87114125,107.0,3223.95
2018-11-27,1252592.2461109748,110.26,3240.65
2018-11-28,1268605.33317408,111.62,3250.56
2018-11-29,1270356.8469951148,110.78,3274.47
2018-11-30,1220473.0403276947,106.69,3240.02
2018-12-03,1228580.17818965,107.8,3235.27
2018-12-04,1205797.4394496249,106.9,3196.15
2018-12-05,1189172.7293447375,105.95,3174.11
2018-12-06,1184744.3945797624,105.95,3162.29
2018-12-07,1178071.83795015,104.1,3187.86
2018-12-10,1174420.7598787127,105.15,3153.29
2018-12-11,1158416.1515085497,102.35,3176.12
2018-12-12,1167688.9292846248,103.05,3184.7
2018-12-13,1171235.1735413999,104.1,3169.36
2018-12-14,1158371.833135,102.25,3178.4
2018-12-17,1145957.70058825,100.1,3196.3
2018-12-18,1137067.4987881,99.4,3188.66
2018-12-19,1153339.1886039374,100.85,3198.45
2018-12-20,1174491.6701031248,102.5,3216.55
2018-12-21,1160505.74546005,99.7,3246.86
2018-12-24,1196893.5662496998,102.2,3285.34
2018-12-26,1212347.5142814748,103.9,3285.51
2018-12-27,1194398.7893220622,101.75,3289.69
2018-12-28,1181848.7199061124,100.95,3275.01
2018-12-31,1180793.1974540625,101.85,3249.75
2019-01-02,1159747.5849093748,99.5,3249.75
2019-01-03,1183574.5570691624,102.15,3250.01
2019-01-04,1175453.5595879997,101.6,3241.2
2019-01-07,1173784.7173634998,102.75,3208.56
